Dur,SrcAddr,DstAddr,Proto,TotBytes,Sport,Dport,Label,Rand
7.76308,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.150487071
36.874148,23.20.239.12,192.168.137.233,TCP,74,80,36656,Botnet,0.150512652
19.516644,192.168.137.87,183.36.108.251,TCP,74,43968,80,Normal,0.150625509
66.779097,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.150650374
79.419548,183.36.108.251,192.168.137.233,TCP,54,80,56114,Botnet,0.150687935
9.68167,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.150694589
8.24657,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.150830232
11.881207,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.150830668
124.487187,183.36.108.251,192.168.137.87,TCP,54,80,44069,Normal,0.150878319
1.074982,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.150906053
65.162955,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.150907191
19.87947,183.36.108.251,192.168.137.87,HTTP,1095,80,43968,Normal,0.150928466
36.570821,192.168.137.233,23.20.239.12,TCP,74,60276,80,Botnet,0.150972399
64.786685,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.150973926
110.247796,192.168.137.87,216.58.200.142,TLSv1.2,201,41469,443,Normal,0.150991631
0.909486,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.150994514
65.294172,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.151029108
7.723261,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.151048244
81.147483,192.168.137.87,151.101.2.2,TCP,66,36478,443,Normal,0.151086346
3.022139,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.151109605
63.258268,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.15114199
48.251581,103.102.166.224,192.168.137.87,TLSv1.2,415,443,53196,Normal,0.151142081
12.463179,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.151146982
61.522517,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.151158484
52.271602,192.168.137.87,172.217.167.132,TLSv1.2,108,40652,443,Normal,0.151179331
12.129958,178.33.210.255,192.168.137.85,HTTP,585,80,49671,Botnet,0.151262528
6.195793,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.151342449
60.503892,192.168.137.233,172.217.26.173,TCP,66,51407,443,Botnet,0.15134884
88.205658,192.168.137.87,172.217.26.173,TCP,66,47516,443,Normal,0.151356077
65.667548,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.1513657
12.440684,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.151393028
7.532129,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.151399327
6.791922,192.168.137.87,158.69.127.66,TCP,86,36387,443,Normal,0.151416369
7.132131,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.15142735
44.884136,178.33.210.255,192.168.137.85,TCP,66,80,39025,Botnet,0.151473653
114.252278,216.58.200.142,192.168.137.87,TLSv1.2,171,443,41469,Normal,0.151484089
11.201242,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.151537285
2.34912,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.151548189
42.560355,178.33.210.255,192.168.137.85,TCP,66,80,48246,Botnet,0.151569487
0.47796,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.151673826
10.827964,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.151675625
60.519286,192.168.137.233,172.217.26.173,TCP,66,51407,443,Botnet,0.151692887
121.042814,192.229.237.96,192.168.137.87,TCP,1434,443,44123,Normal,0.151743544
108.618077,192.168.137.233,183.36.108.251,HTTP,1001,56135,80,Botnet,0.151803538
7.437965,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.151814804
67.195301,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.151870817
14.176958,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.151880578
63.120113,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.151884351
4.124512,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.151918177
13.76533,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.151919215
65.632134,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.152017856
116.709734,192.229.237.96,192.168.137.87,TCP,1434,443,44118,Normal,0.152054396
12.745597,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.152060259
7.162683,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.152122396
34.615222,192.168.137.233,183.36.108.251,TCP,54,55974,80,Botnet,0.152135237
125.584721,104.244.42.130,192.168.137.87,TLSv1.2,143,443,50331,Normal,0.152139114
53.261089,192.168.137.233,183.36.108.251,TCP,54,55954,80,Botnet,0.152184737
52.280445,172.217.167.132,192.168.137.87,TLSv1.2,1434,443,40652,Normal,0.152208208
7.857945,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.152216563
3.944443,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.152246518
59.733019,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.152247774
50.43218,192.168.137.233,183.36.108.251,TCP,66,55952,80,Botnet,0.152264998
0.501178,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.152269085
66.504711,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.152308536
5.564833,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.152310769
5.420073,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.152317633
4.499063,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.152331825
64.419942,183.36.108.251,192.168.137.233,TCP,66,80,56102,Botnet,0.152336361
59.827991,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.152340459
7.720664,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.152422352
33.762958,37.187.163.89,192.168.137.85,TCP,54,80,50592,Botnet,0.152432523
4.363695,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.152432736
12.600601,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.152528605
90.837894,192.168.137.87,183.36.108.251,TCP,66,44033,80,Normal,0.152580998
11.519889,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.152582901
39.980564,192.168.137.233,183.36.108.251,TCP,74,55978,80,Botnet,0.152634524
4.027234,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.152650095
42.119798,192.168.137.87,103.102.166.240,TLSv1.2,116,48261,443,Normal,0.152656829
67.039387,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.152678236
8.371797,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.152682925
114.921165,172.217.166.97,192.168.137.87,TLSv1.2,112,443,55780,Normal,0.152697437
63.927691,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.152705884
3.535929,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.152742111
2.191585,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.152786843
3.637675,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.152844155
1.822444,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.15286007
5.959313,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.152912585
11.188833,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.152922857
40.378025,172.217.166.97,192.168.137.87,TCP,66,443,55780,Normal,0.152932354
117.039013,192.168.137.87,192.229.237.96,TCP,94,44118,443,Normal,0.152935141
61.200867,192.168.137.233,183.36.108.251,TCP,66,55987,80,Botnet,0.152964146
66.442765,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.153001895
68.91782,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.15303762
5.133754,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.153048823
5.786687,158.69.127.66,192.168.137.87,SSLv2,1434,443,36387,Normal,0.153061911
64.434911,192.168.137.85,59.152.9.237,TCP,86,36674,443,Botnet,0.153119547
59.637893,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.153168798
0.818821,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.153196281
60.641889,192.168.137.233,172.217.26.173,TCP,94,51407,443,Botnet,0.153199377
12.172476,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.153214547
88.040324,172.217.26.173,192.168.137.87,TLSv1.2,1434,443,47516,Normal,0.153248878
0.694825,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.153251907
3.125422,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.15328913
24.495877,192.168.137.233,183.36.108.251,TCP,54,56058,80,Botnet,0.153300238
57.865341,192.168.137.85,178.33.210.255,TCP,66,53464,80,Botnet,0.153303205
88.381589,172.217.26.173,192.168.137.87,TLSv1.2,1434,443,47516,Normal,0.153305825
88.04633,192.168.137.87,172.217.26.173,TCP,66,47516,443,Normal,0.153334293
0.877958,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.153375962
65.915848,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.15343637
59.469228,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.153447077
53.056023,192.168.137.233,183.36.108.251,TCP,54,56095,80,Botnet,0.153503094
92.51206,192.168.137.87,104.18.8.103,TLSv1.2,134,55856,443,Normal,0.153513041
1.862304,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.153535984
9.714469,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.153551722
121.578822,192.168.137.87,104.244.42.130,TLSv1.2,108,50331,443,Normal,0.153557166
41.169346,192.168.137.87,103.102.166.224,TCP,66,53196,443,Normal,0.153599916
68.191098,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.15374452
64.36316,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.153746702
47.449324,172.217.163.42,192.168.137.85,TCP,66,443,35102,Botnet,0.153795752
142.402453,192.168.137.233,183.36.108.251,TCP,54,56011,80,Botnet,0.153836967
66.993876,192.168.137.233,183.36.108.251,TCP,54,56005,80,Botnet,0.153850359
68.281295,192.168.137.85,59.152.9.237,TCP,86,36674,443,Botnet,0.153881506
69.106777,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.15392295
4.236536,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.153936402
64.391168,192.168.137.233,183.36.108.251,TCP,54,56003,80,Botnet,0.153962974
4.673374,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.154009005
5.405677,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.154016235
63.125695,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.15406989
5.439138,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.154084381
34.037567,183.36.108.251,192.168.137.233,TCP,74,80,55973,Botnet,0.15411567
88.156303,192.168.137.87,172.217.26.173,TCP,66,47516,443,Normal,0.154237322
18.273877,183.36.108.251,192.168.137.233,HTTP,1095,80,56046,Botnet,0.154239659
8.448792,158.69.127.66,192.168.137.87,SSLv2,1434,443,36387,Normal,0.154369722
13.222138,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.154378111
10.061324,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.154388491
6.409388,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.154393077
69.096692,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.154423974
117.127723,192.229.237.96,192.168.137.87,TCP,1434,443,44118,Normal,0.154453548
11.197488,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.154533902
0.214751,158.69.127.66,192.168.137.87,SSLv2,1434,443,36387,Normal,0.154545747
19.309711,192.168.137.233,183.36.108.251,TCP,54,56048,80,Botnet,0.154620737
9.703712,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.154626555
88.419477,192.168.137.87,172.217.26.173,TCP,78,47516,443,Normal,0.154646713
2.819192,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.154659225
5.635723,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.154690182
64.159802,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.154724858
7.578327,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.154749432
5.200303,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.154760953
10.182108,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.154761999
7.612597,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.154774374
109.896988,172.217.167.132,192.168.137.87,TLSv1.2,224,443,40652,Normal,0.154776177
122.576524,192.168.137.233,157.240.25.20,TCP,1434,35903,443,Botnet,0.154805414
77.581074,183.36.108.251,192.168.137.87,HTTP,1095,80,44020,Normal,0.154846975
10.172922,192.168.137.87,158.69.127.66,TCP,86,36387,443,Normal,0.154847854
64.651022,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.154889819
6.691064,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.154906907
69.193466,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.15491197
201.733008,172.217.166.97,192.168.137.87,TCP,129,443,56441,Normal,0.15494062
87.542743,192.168.137.87,172.217.26.173,TLSv1.2,924,47516,443,Normal,0.15500153
11.041934,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.15504069
7.192354,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.155064371
67.616268,192.168.137.85,59.152.9.237,TCP,94,36674,443,Botnet,0.155083931
60.334075,192.168.137.85,23.20.239.12,TCP,66,58136,80,Botnet,0.155095684
68.483626,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.155097588
115.19864,104.244.42.198,192.168.137.87,TCP,66,443,58299,Normal,0.155128785
63.881015,192.168.137.85,59.152.9.237,TCP,86,36674,443,Botnet,0.155248951
14.179102,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.155264128
60.519285,192.168.137.233,172.217.26.173,TCP,66,51407,443,Botnet,0.155304987
51.134041,192.168.137.85,37.187.163.89,TCP,54,38473,80,Botnet,0.155354689
38.582596,172.217.167.132,192.168.137.87,TCP,66,443,40652,Normal,0.155354904
67.704233,59.152.9.237,192.168.137.85,TCP,118,443,36674,Botnet,0.155400606
120.822532,192.168.137.87,192.229.237.96,TLSv1.2,169,44123,443,Normal,0.155412651
66.261687,192.168.137.85,59.152.9.237,TCP,94,36674,443,Botnet,0.155417247
67.919815,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.155501215
136.998996,172.217.31.206,192.168.137.87,TCP,129,443,38308,Normal,0.155550664
6.323603,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.155620895
15.813075,192.168.137.233,23.20.239.12,TCP,66,55680,80,Botnet,0.155671367
10.575661,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.155674808
65.768395,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.155694474
63.807416,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.155702607
12.599118,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.155725344
5.689076,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.155797607
88.430464,192.168.137.87,172.217.26.173,TCP,94,47516,443,Normal,0.155798535
2.775614,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.155873675
65.395811,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.155936135
60.466008,172.217.26.173,192.168.137.233,TLSv1.2,1434,443,51407,Botnet,0.155956794
4.953365,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.155976215
68.899511,192.168.137.85,59.152.9.237,TCP,94,36674,443,Botnet,0.156025257
125.805998,192.229.237.96,192.168.137.87,TCP,1434,443,44123,Normal,0.156062661
35.790599,192.168.137.233,183.36.108.251,TCP,54,56073,80,Botnet,0.156086533
60.3773,172.217.26.173,192.168.137.233,TLSv1.2,1434,443,51407,Botnet,0.156103659
11.890456,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.156140334
12.139642,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.156180295
6.726349,192.168.137.233,23.20.239.12,TCP,66,54290,80,Botnet,0.156221351
8.532348,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.156342631
2.934468,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.156348427
13.915187,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.156362637
59.976176,192.168.137.233,172.217.163.202,TCP,66,45039,443,Botnet,0.156397127
115.558651,172.217.166.98,192.168.137.87,TLSv1.2,112,443,38750,Normal,0.156492453
59.972082,192.168.137.233,172.217.163.202,TCP,66,45039,443,Botnet,0.156517605
5.489467,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.156548736
10.588721,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.156577104
3.632861,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.156596023
67.560971,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.156610574
41.983072,103.102.166.224,192.168.137.87,TCP,1434,443,53196,Normal,0.156617269
65.236969,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.156619637
3.350143,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.156634241
63.08889,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.156648196
110.714318,172.217.167.132,192.168.137.87,TLSv1.2,139,443,40652,Normal,0.156650401
2.191585,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.156665443
1.167351,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.156720083
65.050014,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.156729617
5.724865,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.156735725
38.068197,192.168.137.233,183.36.108.251,TCP,54,55975,80,Botnet,0.156759803
64.928107,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.156797395
65.185796,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.15681692
83.438551,192.168.137.87,151.101.2.49,TCP,66,49624,443,Normal,0.156834449
8.299438,192.168.137.87,183.36.108.251,TCP,54,43874,80,Normal,0.156835114
113.167761,172.217.167.132,192.168.137.87,TLSv1.2,1434,443,40652,Normal,0.156916936
8.386427,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.156941566
30.75763,192.168.137.233,183.36.108.251,TCP,66,56067,80,Botnet,0.156971566
59.449571,192.168.137.233,192.168.137.1,DNS,78,12669,53,Botnet,0.156978178
43.460096,192.168.137.87,103.102.166.224,TCP,66,53196,443,Normal,0.157004585
4.091176,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.157091647
199.624364,172.217.163.34,192.168.137.87,TCP,129,443,43400,Normal,0.157118402
59.439915,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.157176246
36.704181,192.168.137.85,178.33.210.255,TCP,74,48764,80,Botnet,0.157187182
64.117033,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.157254756
1.274597,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.157257851
11.215261,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.157299793
59.616768,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.157376553
11.822491,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.157378451
16.358088,192.168.137.85,37.187.163.89,TCP,54,52575,80,Botnet,0.157444735
67.629108,192.168.137.85,59.152.9.237,TCP,78,36674,443,Botnet,0.157460594
7.668459,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.157463339
33.768157,37.187.163.89,192.168.137.85,HTTP,188,80,50592,Botnet,0.15747365
14.92188,183.36.108.251,192.168.137.233,TCP,66,80,55950,Botnet,0.157477353
93.644352,192.168.137.87,216.58.197.46,TCP,66,35896,443,Normal,0.157550431
14.017214,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.157567785
41.33983,172.217.167.132,192.168.137.87,TLSv1.2,172,443,40652,Normal,0.157591411
66.749808,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.157651151
9.356458,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.157663638
1.350099,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.157686455
12.133333,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.157690925
9.065156,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.157706509
0.933799,158.69.127.66,192.168.137.87,SSLv2,1434,443,36387,Normal,0.157739411
93.653835,183.36.108.251,192.168.137.87,HTTP,1095,80,44038,Normal,0.157746711
87.895302,172.217.26.173,192.168.137.87,TLSv1.2,1434,443,47516,Normal,0.157868104
9.162893,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.157890626
5.814034,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.157931103
47.896262,192.168.137.87,183.36.108.251,TCP,54,43988,80,Normal,0.157939496
12.138841,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.158034194
6.02186,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.158060823
67.098456,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.158083381
64.086306,192.168.137.85,59.152.9.237,TCP,94,36674,443,Botnet,0.158111409
0.075064,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.158153672
3.055508,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.158199142
88.430463,192.168.137.87,172.217.26.173,TCP,94,47516,443,Normal,0.158246532
7.508863,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.158255319
3.64791,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.158354599
15.164109,192.168.137.87,172.217.160.130,TCP,66,35137,443,Normal,0.158363766
5.063087,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.158417229
